referenced_path,referrer,line,term,snippet
requirement.txt,doc/dev/change_log_2025.md,128,requirement,"  - `estimate_resource_requirement(task_load, slack_time, base_power, exp_io_t=0.0)` 先扣除访存再估算"
sched/__init__.py,doc/dev/change_log_2025.md,16,sched,    参考scheduler_base 中的参数设置方法，
sched/global_sched.py,doc/dev/change_log_2025.md,195,sched/global_sched.py,  - **文件涉及**：`global_var.py`、`paths.py`、`utils.py`、`sched/global_sched.py`、`sim_main.py`、`allocator_agent.py`
sched/packing_solver/chain_slack_assign.py,doc/dev/change_log_2025.md,146,sched/packing_solver/chain_slack_assign.py,  - **文件涉及**：`sched/slack_estim.py`、`sched/packing_solver/chain_slack_assign.py`
sched/slack_estim.py,doc/dev/change_log_2025.md,146,sched/slack_estim.py,  - **文件涉及**：`sched/slack_estim.py`、`sched/packing_solver/chain_slack_assign.py`
sim_main.py,doc/dev/change_log_2025.md,93,sim_main.py,  - **问题**：`sim_main.py` 和 `main_approach.py` 程序解耦，通过 JSON 图传递数据，但函数对象（`rng_fn_list`）无法序列化
task/task_cfg.py,doc/dev/change_log_2025.md,102,task/task_cfg.py,  - **文件涉及**：`approach_Eq.py`、`approach_def.py`、`task/task_cfg.py`
test_approach_collector.py,doc/dev/change_log_2025.md,202,test_approach_collector.py,    1. 将测试代码迁移到独立的 `test_approach_collector.py` 文件
test_core_allocation.py,doc/dev/change_log_2025.md,228,test_core_allocation.py,    - 创建 `test_core_allocation.py` 测试文件：对比三种实现（旧 override、旧 apply、新向量化）的行为
utils.py,doc/dev/change_log_2025.md,89,utils.py,  - 位置：`model/performance.py`（分布工具/类），`approach_Eq.py`（离散负载封装），`utils.py`（参数与映射接线）
.claude/skills/spec-writer/SKILL.md,doc/dev/change_log_2026.md,303,.claude/skills/spec-writer/SKILL.md,   - 位置: `.claude/skills/spec-writer/SKILL.md`
.cursor/rules/reference.mdc,doc/dev/change_log_2026.md,203,reference,  `UnboundLocalError: local variable 'got_latency' referenced before assignment`。
CLAUDE.md,doc/dev/change_log_2026.md,281,CLAUDE.md,   - `doc/dev/CLAUDE.md` - Claude Code 开发助手快速参考索引
__init__.py,doc/dev/change_log_2026.md,19,__init__,   - `__init__` 中新增 3 个变量（第 124-127 行）：
analyze/__init__.py,doc/dev/change_log_2026.md,19,__init__,   - `__init__` 中新增 3 个变量（第 124-127 行）：
approach_collector.py,doc/dev/change_log_2026.md,18,approach_collector.py,2. **`approach_collector.py`**
approach_def.py,doc/dev/change_log_2026.md,12,approach_def.py,1. **`approach_def.py`**
approach_setup.py,doc/dev/change_log_2026.md,223,approach_setup.py,2. **`approach_setup.py` - 流程控制重构**
approach_sim.py,doc/dev/change_log_2026.md,116,approach_sim,4. **`doc/spec/sim/approach_sim_spec.md`**
cfgs/Bp_guided.json,doc/dev/change_log_2026.md,262,cfgs/Bp_guided.json,    - 更新了 `cfgs/Bp_guided.json` 和 `cfgs/Bp_scratch.json`。
cfgs/Bp_scratch.json,doc/dev/change_log_2026.md,262,cfgs/Bp_scratch.json,    - 更新了 `cfgs/Bp_guided.json` 和 `cfgs/Bp_scratch.json`。
doc/analytical_report/parameter_flow_exec_t_comp_ratio.md,doc/dev/change_log_2026.md,273,parameter_flow_exec_t_comp_ratio.md,- **更新文档**：`doc/parameter_flow_exec_t_comp_ratio.md`（记录参数流向）。
doc/dev/change_log_2025.md,doc/dev/change_log_2026.md,333,doc/dev/change_log_2025.md,   - 更新 `doc/dev/change_log_2025.md` 中的文件引用
doc/sim_flow.md,doc/dev/change_log_2026.md,108,sim_flow.md,2. **`doc/spec/e2e_sched_sim_flow.md`**
doc/spec/cfg/binpack_config_design.md,doc/dev/change_log_2026.md,271,binpack_config_design.md,- **新增文档**：`doc/spec/binpack_config_design.md`（详细设计规范）。
doc/spec/e2e_sched_sim_flow.md,doc/dev/change_log_2026.md,108,doc/spec/e2e_sched_sim_flow.md,2. **`doc/spec/e2e_sched_sim_flow.md`**
doc/spec/key_COT.md,doc/dev/change_log_2026.md,291,key_COT.md,       │   ├── key_COT.md (学术表达)
doc/spec/readme.md,doc/dev/change_log_2026.md,113,doc/spec/readme.md,3. **`doc/spec/readme.md`**
doc/spec/sim/approach_sim_spec.md,doc/dev/change_log_2026.md,116,doc/spec/sim/approach_sim_spec.md,4. **`doc/spec/sim/approach_sim_spec.md`**
doc/spec/stat/collector.md,doc/dev/change_log_2026.md,327,doc/spec/stat/collector.md,   - 与 `doc/spec/stat/collector.md` 建立引用关系，避免重复
doc/spec/stat/runtime_overhead_spec.md,doc/dev/change_log_2026.md,56,doc/spec/stat/runtime_overhead_spec.md,- 新增：`doc/spec/stat/runtime_overhead_spec.md`
doc/spec/stat/statistics_collection_spec.md,doc/dev/change_log_2026.md,321,doc/spec/stat/statistics_collection_spec.md,   - `doc/spec/stat/statistics_collection_spec.md` - 统计收集与仿真集成规范
doc/spec/stat/tdigest_system_spec.md,doc/dev/change_log_2026.md,320,doc/spec/stat/tdigest_system_spec.md,   - `doc/spec/stat/tdigest_system_spec.md` - T-Digest 流式统计系统规范
doc/spec/test_plan.md,doc/dev/change_log_2026.md,101,doc/spec/test_plan.md,1. **`doc/spec/test_plan.md`**
mapper/__init__.py,doc/dev/change_log_2026.md,19,__init__,   - `__init__` 中新增 3 个变量（第 124-127 行）：
model/__init__.py,doc/dev/change_log_2026.md,19,__init__,   - `__init__` 中新增 3 个变量（第 124-127 行）：
model/streaming_processing/__init__.py,doc/dev/change_log_2026.md,19,__init__,   - `__init__` 中新增 3 个变量（第 124-127 行）：
ref_tdigest.py,doc/dev/change_log_2026.md,330,ref_tdigest.py,   - 修正 `TDigestStreamingHistogram` 文件位置：`utils.py` → `ref_tdigest.py`
run/clean.sh,doc/dev/change_log_2026.md,272,clean,- **更新文档**：`doc/code_cleanup_2025.md`（记录清理细节）。
sched/__init__.py,doc/dev/change_log_2026.md,19,__init__,   - `__init__` 中新增 3 个变量（第 124-127 行）：
sched/binpack_config.py,doc/dev/change_log_2026.md,245,sched/binpack_config.py,- **新增文件**：`sched/binpack_config.py`
sched/global_sched.py,doc/dev/change_log_2026.md,70,sched/global_sched.py,1. **`sched/global_sched.py`**
sched/pre_alloc.py,doc/dev/change_log_2026.md,264,sched/pre_alloc.py,    - 清理了 `sched/pre_alloc.py` 中多处函数的默认参数定义。
sched/pre_alloc_new.py,doc/dev/change_log_2026.md,74,sched/pre_alloc_new.py,2. **`sched/pre_alloc_new.py`**
sched/slack_estim.py,doc/dev/change_log_2026.md,79,sched/slack_estim.py,3. **`sched/slack_estim.py`**
scripts/abla_exp_runner.py,doc/dev/change_log_2026.md,144,scripts/abla_exp_runner.py,2. **`scripts/abla_exp_runner.py`**
sim_main.py,doc/dev/change_log_2026.md,215,sim_main.py,1. **`sim_main.py` - 算法拆分**
stats_collector.json,doc/dev/change_log_2026.md,16,stats_collector,   - 调用 `stats_collector.record_sched_overhead()` 记录
task/__init__.py,doc/dev/change_log_2026.md,19,__init__,   - `__init__` 中新增 3 个变量（第 124-127 行）：
task/task_agent.py,doc/dev/change_log_2026.md,189,task/task_agent.py,"1. **`task/task_agent.py` (`rsc_req_estm_quantile`, 约 563-594 行)**"
utils.py,doc/dev/change_log_2026.md,251,utils.py,    - 修改 `utils.py` 中的 `input_parser`，将加载的配置字典自动转换为 `BinPackConfig` 实例。
.cursor/rules/reference.mdc,doc/dev/claude_revise.md,222,reference,"      150 +**Rule**: spec docs reference each other with relative paths from `doc/spec/`. E.g., `./algorithm/chain_slack_assignment_algorithm.m"
CLAUDE.md,doc/dev/claude_revise.md,2,CLAUDE.md,● Write(CLAUDE.md)
allocator_agent.py,doc/dev/claude_revise.md,157,allocator_agent.py,"       80 -| `allocator_agent.py` | Resource allocation (glb_sched, cyclic_sched) |"
analyze/pattern.py,doc/dev/claude_revise.md,448,pattern,"      10 4. **Implement** — follow existing patterns, avoid over-engineering"
approach_collector.py,doc/dev/claude_revise.md,28,approach_collector.py,       21 +| Statistics collection | `approach_collector.py:StatisticsCollector` |
approach_setup.py,doc/dev/claude_revise.md,23,approach_setup.py,       16 +| Benchmark setup pipeline | `approach_setup.py:setup_benchmark()` |
approach_sim.py,doc/dev/claude_revise.md,27,approach_sim.py,       20 +| Event-driven simulation | `approach_sim.py:run_simulation()` |
cfgs/Bp_guided.json,doc/dev/claude_revise.md,172,Bp_guided.json,"       90 -- Loaded from JSON files (e.g., `Bp_guided.json`)"
doc/guide/architecture_overview.md,doc/dev/claude_revise.md,374,doc/guide/architecture_overview.md,● Update(doc/guide/architecture_overview.md)
doc/guide/collector_overview.md,doc/dev/claude_revise.md,216,collector_overview.md,      145 +            ├── collector_overview.md
doc/guide/deprecated_code.md,doc/dev/claude_revise.md,500,doc/guide/deprecated_code.md,  doc/guide/deprecated_code.md，相对路径是正确的（同目录），无需修改。
doc/guide/exp_scripts_overview.md,doc/dev/claude_revise.md,213,exp_scripts_overview.md,      142 +            ├── exp_scripts_overview.md
doc/guide/sched_core_overview.md,doc/dev/claude_revise.md,214,sched_core_overview.md,      143 +            ├── sched_core_overview.md
doc/guide/simulation_flow_overview.md,doc/dev/claude_revise.md,215,simulation_flow_overview.md,      144 +            ├── simulation_flow_overview.md
doc/guide/task_model_overview.md,doc/dev/claude_revise.md,217,task_model_overview.md,      146 +            ├── task_model_overview.md
doc/sim_flow.md,doc/dev/claude_revise.md,189,sim_flow.md,      118 +    │       ├── doc/spec/e2e_sched_sim_flow.md   ⭐⭐  Design spec
doc/spec/algorithm/binpack_solver_spec.md,doc/dev/claude_revise.md,198,binpack_solver_spec.md,      127 +    │       │       └── binpack_solver_spec.md
doc/spec/algorithm/chain_slack_assignment_algorithm.md,doc/dev/claude_revise.md,461,doc/spec/algorithm/chain_slack_assignment_algorithm.md,  │ doc/spec/e2e_sched_sim_flow.md:20 │ doc/chain_slack_assignment_algorithm.md   │ doc/spec/algorithm/chain_slack_assignment_algorithm.md   │
doc/spec/algorithm/guided_hybrid_allocation_algorithm.md,doc/dev/claude_revise.md,465,doc/spec/algorithm/guided_hybrid_allocation_algorithm.md,  │ doc/spec/test_plan.md:84          │ doc/guided_hybrid_allocation_algorithm.md │ doc/spec/algorithm/guided_hybrid_allocation_algorithm.md │
doc/spec/cfg/binpack_config_design.md,doc/dev/claude_revise.md,209,doc/spec/cfg/binpack_config_design.md,      138 +    │       └── doc/spec/cfg/binpack_config_design.md   ← BinPackConfig design
doc/spec/e2e_sched_sim_flow.md,doc/dev/claude_revise.md,189,doc/spec/e2e_sched_sim_flow.md,      118 +    │       ├── doc/spec/e2e_sched_sim_flow.md   ⭐⭐  Design spec
doc/spec/key_COT.md,doc/dev/claude_revise.md,186,doc/spec/key_COT.md,      115 +    │       ├── doc/spec/key_COT.md              ⭐⭐⭐ Academic logic (HIGHEST)
doc/spec/readme.md,doc/dev/claude_revise.md,184,doc/spec/readme.md,"      113 +    ├── doc/spec/readme.md          ← doc/spec/ index, cross-doc clarifications"
doc/spec/sim/approach_sim_spec.md,doc/dev/claude_revise.md,206,approach_sim_spec.md,      135 +    │       │       ├── approach_sim_spec.md             ← event-driven sim spec
doc/spec/sim/simulation_numerical_design.md,doc/dev/claude_revise.md,207,simulation_numerical_design.md,      136 +    │       │       └── simulation_numerical_design.md
doc/spec/stat/collector.md,doc/dev/claude_revise.md,203,collector.md,      132 +    │       │       └── collector.md                     ← E2E latency decomposition (authoritative)
doc/spec/stat/statistics_collection_spec.md,doc/dev/claude_revise.md,202,statistics_collection_spec.md,      131 +    │       │       ├── statistics_collection_spec.md    ← StatisticsCollector arch
doc/spec/stat/tdigest_system_spec.md,doc/dev/claude_revise.md,201,tdigest_system_spec.md,      130 +    │       │       ├── tdigest_system_spec.md           ← T-Digest algo
doc/spec/test_plan.md,doc/dev/claude_revise.md,192,doc/spec/test_plan.md,      121 +    │       ├── doc/spec/test_plan.md             ⭐    Implementation details
main_approach.py,doc/dev/claude_revise.md,22,main_approach.py,       15 +| Main entry point | `main_approach.py:main()` |
model/__init__.py,doc/dev/claude_revise.md,217,model,      146 +            ├── task_model_overview.md
model/barrier_agent.py,doc/dev/claude_revise.md,383,barrier_agent.py,      52  │   ├── barrier_agent.py      # 屏障代理
model/event_gen/e2e_latency.py,doc/dev/claude_revise.md,148,e2e_latency,       95 +| `e2e_latency` | End-to-end latency constraint | 0.1 s |
output.pdf,doc/dev/claude_revise.md,243,output,      159 +python -m scripts.motiv_exp_runner --case 1 --output_dir motiv_exp_results --num_hp 100
output.txt,doc/dev/claude_revise.md,243,output,      159 +python -m scripts.motiv_exp_runner --case 1 --output_dir motiv_exp_results --num_hp 100
path_migration_guide.md,doc/dev/claude_revise.md,162,path_migration_guide.md,       85 -| `paths.py` | Centralized path resolution (see `path_migration_guide.md`) |
paths.py,doc/dev/claude_revise.md,34,paths.py,       27 +| Path resolution | `paths.py` |
profiling/profiling.csv,doc/dev/claude_revise.md,125,profiling,       80 +| 0 | `build_workload_and_criticality` | profiling CSV + args | **Yes** |
sched/__init__.py,doc/dev/claude_revise.md,24,sched,       17 +| Bin-packing (Phase 1 split) | `sched/global_sched.py:coleasing_alloc_cluster()` |
sched/binpack_config.py,doc/dev/claude_revise.md,30,sched/binpack_config.py,       23 +| Bin-packing config | `sched/binpack_config.py:BinPackConfig` |
sched/global_sched.py,doc/dev/claude_revise.md,24,sched/global_sched.py,       17 +| Bin-packing (Phase 1 split) | `sched/global_sched.py:coleasing_alloc_cluster()` |
sched/monitor_agent.py,doc/dev/claude_revise.md,40,sched/monitor_agent.py,       31 +- `sched/monitor_agent.py` — replaced by `approach_collector.py`
sched/packing_solver/chain_slack_assign.py,doc/dev/claude_revise.md,197,chain_slack_assign,      126 +    │       │       ├── chain_slack_assignment_algorithm.md    ← Step 1 (deduce_cfg2)
sched/scheduler_agent.py,doc/dev/claude_revise.md,39,sched/scheduler_agent.py,       30 +- `sched/scheduler_agent.py` — replaced by `approach_sim.py`
sched/slack_estim.py,doc/dev/claude_revise.md,26,sched/slack_estim.py,       19 +| Per-task deadline calculation (Step 1) | `sched/slack_estim.py:deduce_cfg2()` |
scripts/abla_exp_runner.py,doc/dev/claude_revise.md,32,scripts/abla_exp_runner.py,       25 +| Run experiment (ablation) | `scripts/abla_exp_runner.py` |
scripts/exp_common.py,doc/dev/claude_revise.md,33,scripts/exp_common.py,"       26 +| Shared experiment utilities | `scripts/exp_common.py` (ParamTemplate, run_main_approach_inproc) |"
scripts/motiv_exp_runner.py,doc/dev/claude_revise.md,31,scripts/motiv_exp_runner.py,       24 +| Run experiment (motiv) | `scripts/motiv_exp_runner.py` |
scripts/run_abla_exps.sh,doc/dev/claude_revise.md,265,scripts/run_abla_exps.sh,      173 +bash scripts/run_abla_exps.sh [output_dir] [num_hp]
scripts/run_motiv_exps.sh,doc/dev/claude_revise.md,247,scripts/run_motiv_exps.sh,      163 +bash scripts/run_motiv_exps.sh [output_dir]
sim_main.py,doc/dev/claude_revise.md,81,sim_main.py,       40 -- **`sim_main.py`**: `perform_bin_packing()` - Core bin-packing algorithm
task/task_agent.py,doc/dev/claude_revise.md,29,task/task_agent.py,       22 +| Task representation | `task/task_agent.py:ProcessInt` |
unused_fun.py,doc/dev/claude_revise.md,41,unused_fun.py,"       32 +- `unused_fun.py`, `old/`, `ref/` — dead code"
approach_setup.py,doc/dev/code_cleanup_2026.md,32,approach_setup.py,2. **approach_setup.py**
cfgs/Bp_guided.json,doc/dev/code_cleanup_2026.md,238,cfgs/Bp_guided.json,- `cfgs/Bp_guided.json` (第7行)
cfgs/Bp_scratch.json,doc/dev/code_cleanup_2026.md,239,cfgs/Bp_scratch.json,- `cfgs/Bp_scratch.json` (第7行)
doc/analytical_report/parameter_flow_exec_t_comp_ratio.md,doc/dev/code_cleanup_2026.md,372,parameter_flow_exec_t_comp_ratio.md,- `doc/parameter_flow_exec_t_comp_ratio.md` - 参数传递路径文档（已更新完整调用链）
doc/analytical_report/resource_constraint_dump_coupling.md,doc/dev/code_cleanup_2026.md,150,resource_constraint_dump_coupling.md,- `doc/spec/resource_constraint_dump_coupling.md` - 耦合分析文档
